datetime,volume,Year,Hour_sin,Hour_cos,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos,is_weekend,is_holiday,temp,rain_1h,sun_1h,snow_1h,weather_cat
2015-03-28 01:00:00,146.0,2015,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,4.6,0.0,0.0,0.0,Night
2015-03-28 02:00:00,99.0,2015,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,3.9,0.0,0.0,1.0,Snow
2015-03-28 03:00:00,73.0,2015,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,3.2,0.0,0.0,0.0,Night
2015-03-28 04:00:00,122.0,2015,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,2.7,0.0,0.0,0.0,Night
2015-03-28 05:00:00,232.0,2015,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,2.1,0.0,2.0,0.0,Night
2015-03-28 06:00:00,568.0,2015,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,3.6,0.0,60.0,1.0,Snow
2015-03-28 07:00:00,1007.0,2015,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,4.8,0.0,60.0,0.0,Clear
2015-03-28 08:00:00,1427.0,2015,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,5.9,0.0,60.0,1.0,Snow
2015-03-28 09:00:00,1586.0,2015,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,8.1,0.0,60.0,0.0,Clear
2015-03-28 10:00:00,1755.0,2015,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,8.6,0.0,60.0,0.0,Clear
2015-03-28 11:00:00,1746.0,2015,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,9.9,0.0,60.0,0.0,Clear
2015-03-28 12:00:00,1842.0,2015,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,10.4,0.0,60.0,0.0,Clear
2015-03-28 13:00:00,1846.0,2015,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,12.2,0.0,60.0,0.0,Clear
2015-03-28 14:00:00,1803.0,2015,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,12.8,0.0,37.0,0.0,Clear
2015-03-28 15:00:00,1905.0,2015,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,12.6,0.0,0.0,0.0,Cloudy
2015-03-28 16:00:00,2246.0,2015,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,11.3,0.0,0.0,0.0,Cloudy
2015-03-28 17:00:00,2262.0,2015,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,9.5,0.0,0.0,1.0,Snow
2015-03-28 18:00:00,1939.0,2015,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,8.7,0.0,0.0,0.0,Cloudy
2015-03-28 19:00:00,1266.0,2015,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,8.0,0.0,0.0,0.0,Cloudy
2015-03-28 20:00:00,789.0,2015,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,8.0,0.0,0.0,0.0,Night
2015-03-28 21:00:00,594.0,2015,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,1,0,7.2,0.1,0.0,0.0,Night
